DATE,APP,CATEGORY,DAU Real,MAU Real,Stickiness Real,preds_dau,preds_mau,Stickiness Preds
2021-11-20 00:00:00,Época Cosméticos e Maquiagens,SHOPPING,57998,417281,0.1389902727418694,75484,782499,0.09646529899718721
2021-11-20 00:00:00,Extra: Loja Online e Ofertas,SHOPPING,477038,3424902,0.13928515326861907,300095,3121432,0.0961401689993567
2021-11-20 00:00:00,"Hurb: Hotéis, Resorts e Pacotes de Viagem",TRAVEL_AND_LOCAL,144680,1127742,0.12829175467438475,112034,1100764,0.10177840118317823
2021-11-20 00:00:00,iFood Delivery de Comida,FOOD_AND_DRINK,4597905,24815141,0.18528627340864193,4246999,23688613,0.1792844097710575
2021-11-20 00:00:00,Inter: conta digital completa,FINANCE,2102035,8413989,0.24982621203807137,1514413,7927179,0.19104059590429331
2021-11-20 00:00:00,"James Delivery: Entrega de Mercado, Farmácia e +",FOOD_AND_DRINK,18781,170272,0.11029999060327006,18193,198817,0.09150625952509091
2021-11-20 00:00:00,Loja C&A: Comprar roupa e mais,SHOPPING,348146,3236050,0.10758362818868683,218003,2402557,0.0907379096520915
2021-11-20 00:00:00,Lojas Marisa: Roupas e Sapatos,SHOPPING,287611,2176314,0.13215510261846405,235752,2072707,0.11374111246789827
2021-11-20 00:00:00,Lojas Renner - Comprar Roupas,SHOPPING,864115,5381914,0.1605590501817755,738644,5226263,0.14133310933644175
2021-11-20 00:00:00,McDonald’s: Cupons e Delivery,FOOD_AND_DRINK,676132,6524297,0.10363292780816079,491581,5728981,0.08580600982967128
2021-11-20 00:00:00,Mercado Livre: Compras Online,SHOPPING,16821509,73053557,0.23026269617508152,13551435,52840777,0.25645790560574083
2021-11-20 00:00:00,Netshoes: Loja de Esportes,SHOPPING,649606,4638101,0.14005861450623866,652148,5602102,0.11641130418546466
2021-11-20 00:00:00,Noverde: empréstimo em até 24h,FINANCE,9690,164707,0.05883174364173958,11999,234313,0.05120927989484152
2021-11-20 00:00:00,"Original - Pix, Digital, Cashback e Empréstimos",FINANCE,348111,1684476,0.206658331730461,315598,1682847,0.18753814220781806
2021-11-20 00:00:00,pede.ai: delivery de comidas,FOOD_AND_DRINK,21938,164572,0.1333033565855674,26198,166414,0.15742665881476317
2021-11-20 00:00:00,Seguros Unimed: Faça cotação,HEALTH_AND_FITNESS,5195,100433,0.05172602630609461,4644,96752,0.04799900777244915
2021-11-20 00:00:00,Ultragaz: Pedir botijão de gás,SHOPPING,12351,183347,0.06736406922393058,9253,192922,0.04796238894475487
2021-11-20 00:00:00,Voopter: Passagens aéreas,TRAVEL_AND_LOCAL,2017,18880,0.10683262711864407,3658,34386,0.10638050369336358
2021-11-20 00:00:00,Webmotors: comprar seminovos,OTHERS,109270,726338,0.15043960249911198,117252,726508,0.16139120284979655
2021-11-20 00:00:00,Zattini: Loja de Roupas Online,SHOPPING,216225,1479805,0.1461172249046327,222877,1967087,0.11330307200444109
2021-11-21 00:00:00,99 Food: Entrega de Comida,FOOD_AND_DRINK,112540,1063754,0.10579513684554888,116101,1053989,0.11015390103691784
2021-11-21 00:00:00,99: Carro particular e Taxi,OTHERS,4061063,26115765,0.15550235652679523,4011309,23922993,0.1676758840334067
2021-11-21 00:00:00,abastece-aí: cashback no posto,OTHERS,177984,1481805,0.12011297033010417,183281,1646710,0.11130132202998706
2021-11-21 00:00:00,Asaas: Receba por Boleto e Pix,OTHERS,6545,65599,0.09977286239119498,7654,62391,0.12267795034540238
2021-11-21 00:00:00,Cartão de crédito Atacadão,FINANCE,224214,2012446,0.11141367271469645,180257,1322172,0.13633400193015735
2021-11-21 00:00:00,Cartão de crédito Carrefour,FINANCE,279190,2357700,0.11841625312804852,266264,2075270,0.1283033051121059
2021-11-21 00:00:00,Casas Bahia: Comprar Online,SHOPPING,1430565,9482205,0.15086838978908387,1142252,9152177,0.12480658973269419
2021-11-21 00:00:00,Catho: oportunidades e emprego,OTHERS,26051,272816,0.09548926749164272,29221,254428,0.11484978068451586
2021-11-21 00:00:00,"Centauro: Loja de roupas, tênis, chuteira, calçado",SHOPPING,238343,1927262,0.1236692260834282,228266,2042826,0.11174030485219985
2021-11-21 00:00:00,Destinos CVC: pacotes e hotéis,TRAVEL_AND_LOCAL,17891,185625,0.09638249158249158,11130,268263,0.04148913566164548
2021-11-21 00:00:00,Época Cosméticos e Maquiagens,SHOPPING,62151,423043,0.14691414347950446,75809,790826,0.09586053063505752
2021-11-21 00:00:00,Extra: Loja Online e Ofertas,SHOPPING,528743,3519006,0.15025350908750937,312660,3184413,0.09818450056572436
2021-11-21 00:00:00,"Hurb: Hotéis, Resorts e Pacotes de Viagem",TRAVEL_AND_LOCAL,154649,1142306,0.13538316353061264,110978,1119565,0.09912599983029123
2021-11-21 00:00:00,iFood Delivery de Comida,FOOD_AND_DRINK,4275170,24800175,0.17238467067268679,4317586,23634001,0.18268536080708467
2021-11-21 00:00:00,Inter: conta digital completa,FINANCE,1765984,8421976,0.2096876077538098,1543947,7952512,0.19414582461491414
2021-11-21 00:00:00,"James Delivery: Entrega de Mercado, Farmácia e +",FOOD_AND_DRINK,15497,169516,0.09141909908209254,18314,197770,0.09260251807655358
2021-11-21 00:00:00,Loja C&A: Comprar roupa e mais,SHOPPING,370586,3257238,0.11377308013722055,226278,2385895,0.09483988188918624
2021-11-21 00:00:00,Lojas Marisa: Roupas e Sapatos,SHOPPING,303285,2176556,0.13934169394217286,238867,2090982,0.11423675574443012
2021-11-21 00:00:00,Lojas Renner - Comprar Roupas,SHOPPING,845033,5414383,0.15607189221745119,932229,5270697,0.17687015588260907
2021-11-21 00:00:00,McDonald’s: Cupons e Delivery,FOOD_AND_DRINK,623568,6590408,0.094617510782337,491219,5718816,0.08589522726382524
2021-11-21 00:00:00,Mercado Livre: Compras Online,SHOPPING,16659914,73142450,0.22777352959874875,12194975,52432881,0.23258258496228731
2021-11-21 00:00:00,Netshoes: Loja de Esportes,SHOPPING,680410,4660907,0.14598231631740347,617313,5658932,0.10908648487029002
2021-11-21 00:00:00,Noverde: empréstimo em até 24h,FINANCE,8779,164904,0.053237034880900404,11323,234200,0.04834756618274979
2021-11-21 00:00:00,"Original - Pix, Digital, Cashback e Empréstimos",FINANCE,287583,1685339,0.17063807340837658,291073,1678379,0.17342507264449805
2021-11-21 00:00:00,pede.ai: delivery de comidas,FOOD_AND_DRINK,24387,163595,0.14906934808521044,26551,165674,0.1602605116071321
2021-11-21 00:00:00,Sub Viagens: passagens aéreas,TRAVEL_AND_LOCAL,3259,40013,0.0814485292280009,9863,43050,0.22910569105691056
2021-11-21 00:00:00,Ultragaz: Pedir botijão de gás,SHOPPING,12094,185330,0.06525656936275832,20584,197954,0.1039837538013882
2021-11-21 00:00:00,ViajaNet: Passagens Aéreas,TRAVEL_AND_LOCAL,6529,53644,0.12170979047050928,5087,53733,0.09467180317495766
2021-11-21 00:00:00,Webmotors: comprar seminovos,OTHERS,114241,726035,0.15734916360781506,117273,730210,0.16060174470357844
2021-11-21 00:00:00,Zattini: Loja de Roupas Online,SHOPPING,221688,1495048,0.14828152674696732,219671,1953624,0.11244282420772882
2021-11-22 00:00:00,99 Food: Entrega de Comida,FOOD_AND_DRINK,89490,1061819,0.08427990081172027,100308,1040786,0.09637716110708637
2021-11-22 00:00:00,99: Carro particular e Taxi,OTHERS,4023779,26113503,0.15408805934615513,4335406,23893630,0.1814461009063922
2021-11-22 00:00:00,abastece-aí: cashback no posto,OTHERS,240809,1482473,0.16243735973606266,214997,1665459,0.12909173987471323
2021-11-22 00:00:00,Asaas: Receba por Boleto e Pix,OTHERS,13449,66233,0.20305587848957468,11386,64808,0.17568818664362423
2021-11-22 00:00:00,BTFIT: Personal trainer online,HEALTH_AND_FITNESS,1643,19628,0.08370694925616466,1816,23434,0.07749423913971153
2021-11-22 00:00:00,Cartão de crédito Atacadão,FINANCE,331325,2013920,0.16451745848891713,260185,1319423,0.19719604705996485
2021-11-22 00:00:00,Cartão de crédito Carrefour,FINANCE,411438,2355074,0.17470279065541042,388340,2074689,0.18717986165637357
2021-11-22 00:00:00,Casas Bahia: Comprar Online,SHOPPING,1596225,9591218,0.16642568232731234,1213651,9184974,0.1321343968964964
2021-11-22 00:00:00,Catho: oportunidades e emprego,OTHERS,47516,272255,0.1745275568860076,44605,258399,0.17262063707676886
2021-11-22 00:00:00,"Centauro: Loja de roupas, tênis, chuteira, calçado",SHOPPING,270737,1933639,0.14001424257578587,256206,2047425,0.12513571925711564
2021-11-22 00:00:00,Destinos CVC: pacotes e hotéis,TRAVEL_AND_LOCAL,17433,187952,0.09275240486932834,11294,275310,0.041022846972503725
2021-11-22 00:00:00,Época Cosméticos e Maquiagens,SHOPPING,68148,429246,0.15876210844131336,99665,806898,0.12351623129565323
2021-11-22 00:00:00,Extra: Loja Online e Ofertas,SHOPPING,530847,3597859,0.1475452484380294,314720,3216692,0.09783964395720822
2021-11-22 00:00:00,"Hurb: Hotéis, Resorts e Pacotes de Viagem",TRAVEL_AND_LOCAL,160097,1155124,0.13859724150827096,110440,1123498,0.09830013048532352
2021-11-22 00:00:00,iFood Delivery de Comida,FOOD_AND_DRINK,3707152,24800532,0.14947872892404082,3521193,23418992,0.15035630056152716
2021-11-22 00:00:00,Inter: conta digital completa,FINANCE,2491763,8438611,0.2952811783835041,2119890,8006671,0.2647654686947921
2021-11-22 00:00:00,"James Delivery: Entrega de Mercado, Farmácia e +",FOOD_AND_DRINK,19160,170499,0.11237602566583968,18766,198211,0.09467688473394514
2021-11-22 00:00:00,Loja C&A: Comprar roupa e mais,SHOPPING,389889,3267953,0.11930679541596835,244524,2360551,0.10358767931724415
2021-11-22 00:00:00,Lojas Marisa: Roupas e Sapatos,SHOPPING,306413,2176532,0.14078037906173674,253256,2096533,0.12079752620159091
2021-11-22 00:00:00,Lojas Renner - Comprar Roupas,SHOPPING,951870,5436256,0.1750966106084776,906016,5244382,0.17275934514305022
2021-11-22 00:00:00,McDonald’s: Cupons e Delivery,FOOD_AND_DRINK,591745,6739266,0.08780555627274543,625928,5896381,0.1061546056810101
2021-11-22 00:00:00,Mercado Livre: Compras Online,SHOPPING,19120965,73236471,0.2610852863186158,14000425,51779389,0.27038606036853774
2021-11-22 00:00:00,Netshoes: Loja de Esportes,SHOPPING,779201,4695000,0.16596400425985092,691050,5676910,0.12172995520450386
2021-11-22 00:00:00,Noverde: empréstimo em até 24h,FINANCE,14090,165050,0.08536807028173281,18645,235544,0.07915718506945624
2021-11-22 00:00:00,"Original - Pix, Digital, Cashback e Empréstimos",FINANCE,420144,1685813,0.24922337175001022,436344,1693152,0.2577110619719907
2021-11-22 00:00:00,pede.ai: delivery de comidas,FOOD_AND_DRINK,23315,164303,0.14190246069761356,20639,165321,0.1248419740988743
2021-11-22 00:00:00,Seguros Unimed: Faça cotação,HEALTH_AND_FITNESS,12112,100335,0.12071560273085165,10787,96775,0.11146473779385171
2021-11-22 00:00:00,Ultragaz: Pedir botijão de gás,SHOPPING,18100,190452,0.0950370697078529,27514,200949,0.13692031311427277
2021-11-22 00:00:00,ViajaNet: Passagens Aéreas,TRAVEL_AND_LOCAL,6812,53712,0.12682454572535,6149,53820,0.1142512077294686
2021-11-22 00:00:00,Webmotors: comprar seminovos,OTHERS,105269,725940,0.14501060693721243,116417,733604,0.15869188281416133
2021-11-22 00:00:00,Zattini: Loja de Roupas Online,SHOPPING,245929,1512718,0.16257425376044973,232751,1936183,0.12021126102233105
2021-11-23 00:00:00,99 Food: Entrega de Comida,FOOD_AND_DRINK,92954,1060153,0.08767979716135313,100156,1036888,0.09659288177700967
2021-11-23 00:00:00,99: Carro particular e Taxi,OTHERS,3881804,26122737,0.14859867095855997,4334582,23343677,0.1856854856242228
2021-11-23 00:00:00,abastece-aí: cashback no posto,OTHERS,221493,1484276,0.14922628945021008,259572,1710733,0.15173145078746947
2021-11-23 00:00:00,Asaas: Receba por Boleto e Pix,OTHERS,14724,66580,0.22114749173926104,11605,68033,0.1705789837284847
2021-11-23 00:00:00,BTFIT: Personal trainer online,HEALTH_AND_FITNESS,1712,19549,0.08757481201084455,1824,23351,0.07811228641171684
2021-11-23 00:00:00,Cartão de crédito Atacadão,FINANCE,308513,2013621,0.1532130425735528,278850,1323977,0.21061544120479433
2021-11-23 00:00:00,Cartão de crédito Carrefour,FINANCE,381222,2352564,0.16204532586573628,358033,2052093,0.17447211213137026
2021-11-23 00:00:00,Casas Bahia: Comprar Online,SHOPPING,1587930,9690716,0.16386095722957933,1218600,9371643,0.13003056134340585
2021-11-23 00:00:00,Catho: oportunidades e emprego,OTHERS,47145,270759,0.17412163584589985,45267,258971,0.1747956334879195
2021-11-23 00:00:00,"Centauro: Loja de roupas, tênis, chuteira, calçado",SHOPPING,326257,1946756,0.1675900831948123,333669,2143645,0.1556549708557154
2021-11-23 00:00:00,Destinos CVC: pacotes e hotéis,TRAVEL_AND_LOCAL,16828,189927,0.08860246305159351,17055,268883,0.06342907509957862
2021-11-23 00:00:00,Época Cosméticos e Maquiagens,SHOPPING,76714,436903,0.17558588519648527,88413,811926,0.10889292866591291
2021-11-23 00:00:00,Extra: Loja Online e Ofertas,SHOPPING,530658,3656130,0.1451419944039189,340114,3324307,0.10231124863016562
2021-11-23 00:00:00,"Hurb: Hotéis, Resorts e Pacotes de Viagem",TRAVEL_AND_LOCAL,179924,1169519,0.15384444374140138,111111,1130107,0.09831900873103167
2021-11-23 00:00:00,iFood Delivery de Comida,FOOD_AND_DRINK,3872481,24821387,0.1560138843167789,3674247,23467412,0.15656805275332447
2021-11-23 00:00:00,Inter: conta digital completa,FINANCE,2443232,8461026,0.2887630885426897,2054801,8003880,0.25672561307765734
2021-11-23 00:00:00,"James Delivery: Entrega de Mercado, Farmácia e +",FOOD_AND_DRINK,19319,170013,0.11363248692747026,19195,200065,0.0959438182590658
2021-11-23 00:00:00,Loja C&A: Comprar roupa e mais,SHOPPING,393006,3278471,0.11987478309248427,261596,2368209,0.11046153443382742
2021-11-23 00:00:00,Lojas Marisa: Roupas e Sapatos,SHOPPING,344313,2172996,0.15845082089428605,254645,2066085,0.12325001149517081
2021-11-23 00:00:00,Lojas Renner - Comprar Roupas,SHOPPING,927740,5454974,0.1700723046525978,925895,5219246,0.17740014553826358
2021-11-23 00:00:00,McDonald’s: Cupons e Delivery,FOOD_AND_DRINK,659009,6870133,0.09592376159238838,623916,6000708,0.10397373109973024
2021-11-23 00:00:00,Mercado Livre: Compras Online,SHOPPING,19472272,73319526,0.2655809858890795,13627325,50748962,0.2685242113917522
2021-11-23 00:00:00,Netshoes: Loja de Esportes,SHOPPING,773865,4731198,0.1635663948116312,691087,5666283,0.12196478714529436
2021-11-23 00:00:00,Noverde: empréstimo em até 24h,FINANCE,13539,165169,0.08197058770108193,18369,235410,0.0780298203134956
2021-11-23 00:00:00,"Original - Pix, Digital, Cashback e Empréstimos",FINANCE,427773,1690805,0.2529996066962187,400118,1704723,0.23471144578913994
2021-11-23 00:00:00,pede.ai: delivery de comidas,FOOD_AND_DRINK,22759,164849,0.13805967885762122,19958,165219,0.12079724486893154
2021-11-23 00:00:00,Seguros Unimed: Faça cotação,HEALTH_AND_FITNESS,14941,101421,0.1473166306780647,11021,97008,0.11360918687118589
2021-11-23 00:00:00,Sub Viagens: passagens aéreas,TRAVEL_AND_LOCAL,5021,40726,0.1232873348720719,8615,46999,0.18330177237813572
2021-11-23 00:00:00,Ultragaz: Pedir botijão de gás,SHOPPING,27266,202474,0.1346642037990063,19430,205580,0.09451308493044071
2021-11-23 00:00:00,ViajaNet: Passagens Aéreas,TRAVEL_AND_LOCAL,6824,53782,0.12688260012643635,6290,53792,0.11693188578227245
2021-11-23 00:00:00,Webmotors: comprar seminovos,OTHERS,106389,725746,0.14659260953556755,115463,734167,0.15727075719829411
2021-11-23 00:00:00,Zattini: Loja de Roupas Online,SHOPPING,241016,1528776,0.15765291972139803,217367,1967504,0.11047855557091625
2021-11-24 00:00:00,99 Food: Entrega de Comida,FOOD_AND_DRINK,91980,1056103,0.08709377778493196,73423,1022226,0.07182658238002164
2021-11-24 00:00:00,99: Carro particular e Taxi,OTHERS,3965078,26107200,0.1518768002696574,4286603,22911938,0.1870903718402171
2021-11-24 00:00:00,abastece-aí: cashback no posto,OTHERS,250778,1491056,0.16818818340826905,198620,1701781,0.11671302006544908
2021-11-24 00:00:00,Asaas: Receba por Boleto e Pix,OTHERS,12670,66982,0.18915529545250964,11056,70310,0.15724647987484
2021-11-24 00:00:00,Cartão de crédito Atacadão,FINANCE,300003,2012467,0.14907225807926291,258993,1320902,0.1960728350778483
2021-11-24 00:00:00,Cartão de crédito Carrefour,FINANCE,372325,2346237,0.1586902772396821,351603,2008070,0.17509499170845638
2021-11-24 00:00:00,Casas Bahia: Comprar Online,SHOPPING,1869616,9846014,0.18988557196851436,1211640,9453616,0.12816683055457298
2021-11-24 00:00:00,Catho: oportunidades e emprego,OTHERS,47054,270214,0.17413605512667737,47109,264545,0.17807556370371772
2021-11-24 00:00:00,"Centauro: Loja de roupas, tênis, chuteira, calçado",SHOPPING,358378,1965811,0.18230542000222807,293418,2181173,0.1345230295808723
2021-11-24 00:00:00,Destinos CVC: pacotes e hotéis,TRAVEL_AND_LOCAL,17061,192404,0.08867279266543315,13914,252529,0.055098622336444525
2021-11-24 00:00:00,Época Cosméticos e Maquiagens,SHOPPING,85236,446954,0.19070418879795237,99821,817139,0.12215914305889206
2021-11-24 00:00:00,Extra: Loja Online e Ofertas,SHOPPING,569987,3720619,0.15319682020653014,330716,3420102,0.09669770082880569
2021-11-24 00:00:00,"Hurb: Hotéis, Resorts e Pacotes de Viagem",TRAVEL_AND_LOCAL,162052,1182971,0.13698729723721037,112074,1110857,0.1008896734683222
2021-11-24 00:00:00,iFood Delivery de Comida,FOOD_AND_DRINK,3770963,24828630,0.15187962444967765,3587390,23479926,0.15278540486030492
2021-11-24 00:00:00,Inter: conta digital completa,FINANCE,2472952,8476682,0.29173584664376934,2073108,7989354,0.25948380807759924
2021-11-24 00:00:00,"James Delivery: Entrega de Mercado, Farmácia e +",FOOD_AND_DRINK,21821,170290,0.12814023137001584,20223,200659,0.10078292027768503
2021-11-24 00:00:00,Loja C&A: Comprar roupa e mais,SHOPPING,384667,3279063,0.11731003643418866,255668,2379578,0.10744258015496866
2021-11-24 00:00:00,Lojas Marisa: Roupas e Sapatos,SHOPPING,346471,2174266,0.1593507878060918,281416,2083360,0.13507795100222716
2021-11-24 00:00:00,Lojas Renner - Comprar Roupas,SHOPPING,1008186,5480418,0.18396151534426752,838980,5169959,0.16227981691924442
2021-11-24 00:00:00,McDonald’s: Cupons e Delivery,FOOD_AND_DRINK,708023,6987569,0.10132608350629525,621131,6034680,0.10292691576023916
2021-11-24 00:00:00,Mercado Livre: Compras Online,SHOPPING,19377735,73412190,0.2639580020702284,15262947,50539479,0.30200048164327137
2021-11-24 00:00:00,Netshoes: Loja de Esportes,SHOPPING,794329,4763313,0.16675977413199594,723242,5713800,0.12657810913927683
2021-11-24 00:00:00,Noverde: empréstimo em até 24h,FINANCE,13607,165507,0.08221404532738796,18675,234509,0.07963447031883637
2021-11-24 00:00:00,"Original - Pix, Digital, Cashback e Empréstimos",FINANCE,467007,1694028,0.27567844215089715,419565,1716619,0.24441358274608402
2021-11-24 00:00:00,pede.ai: delivery de comidas,FOOD_AND_DRINK,24509,165888,0.1477442611882716,20625,166847,0.12361624722050742
2021-11-24 00:00:00,Seguros Unimed: Faça cotação,HEALTH_AND_FITNESS,15306,102233,0.149716823334931,11199,96856,0.11562525811514
2021-11-24 00:00:00,Sub Viagens: passagens aéreas,TRAVEL_AND_LOCAL,5388,41214,0.13073227544038435,9522,50298,0.1893117022545628
2021-11-24 00:00:00,Ultragaz: Pedir botijão de gás,SHOPPING,136846,304732,0.4490700024939947,29012,236178,0.12283955321833533
2021-11-24 00:00:00,ViajaNet: Passagens Aéreas,TRAVEL_AND_LOCAL,6688,55484,0.12053925455987312,6032,53701,0.11232565501573527
2021-11-24 00:00:00,Webmotors: comprar seminovos,OTHERS,105066,725817,0.1447554962201216,113650,734760,0.15467635690565626
2021-11-24 00:00:00,Zattini: Loja de Roupas Online,SHOPPING,250729,1545249,0.1622579920776522,229783,1945269,0.1181240229500393
2021-11-25 00:00:00,99 Food: Entrega de Comida,FOOD_AND_DRINK,95129,1051665,0.09045561086467649,98855,1014034,0.09748686927657257
2021-11-25 00:00:00,99: Carro particular e Taxi,OTHERS,4151243,26111500,0.15898140665990082,4066826,22494840,0.18078928323117657
2021-11-25 00:00:00,abastece-aí: cashback no posto,OTHERS,251316,1497695,0.1678018555179793,216530,1702953,0.12714972168932437
2021-11-25 00:00:00,Asaas: Receba por Boleto e Pix,OTHERS,12977,67424,0.192468557190318,11402,70992,0.1606096461573135
2021-11-25 00:00:00,Cartão de crédito Atacadão,FINANCE,309689,2016046,0.1536120703595057,267941,1316216,0.20356917101752295
2021-11-25 00:00:00,Cartão de crédito Carrefour,FINANCE,399499,2350586,0.16995719365298695,330329,1945224,0.1698154042927704
2021-11-25 00:00:00,Casas Bahia: Comprar Online,SHOPPING,2368002,10129135,0.23378126562633433,1216855,9310350,0.13069916813009178
2021-11-25 00:00:00,Catho: oportunidades e emprego,OTHERS,44000,269146,0.16348004428823018,43771,265429,0.1649066228633646
2021-11-25 00:00:00,"Centauro: Loja de roupas, tênis, chuteira, calçado",SHOPPING,453083,2006682,0.22578714514806034,310999,2242042,0.13871238808193603
2021-11-25 00:00:00,Destinos CVC: pacotes e hotéis,TRAVEL_AND_LOCAL,21191,197213,0.10745234847601325,12578,254176,0.049485395946116076
2021-11-25 00:00:00,Época Cosméticos e Maquiagens,SHOPPING,96912,460920,0.2102577453788076,95069,816077,0.11649513465028423
2021-11-25 00:00:00,Extra: Loja Online e Ofertas,SHOPPING,734447,3827523,0.19188571825695103,340407,3425289,0.0993805194247843
2021-11-25 00:00:00,"Hurb: Hotéis, Resorts e Pacotes de Viagem",TRAVEL_AND_LOCAL,208295,1202081,0.17327867256865387,109617,1107646,0.09896392890869465
2021-11-25 00:00:00,iFood Delivery de Comida,FOOD_AND_DRINK,4200887,24873310,0.16889135382464177,3798309,23473414,0.16181323262138178
2021-11-25 00:00:00,Inter: conta digital completa,FINANCE,2536387,8496399,0.29852493980096745,2088053,7938853,0.2630169622740212
2021-11-25 00:00:00,"James Delivery: Entrega de Mercado, Farmácia e +",FOOD_AND_DRINK,22950,170206,0.13483660975523776,18964,198971,0.09531037186323635
2021-11-25 00:00:00,Loja C&A: Comprar roupa e mais,SHOPPING,464263,3270700,0.1419460665912496,265284,2390133,0.11099131303571809
2021-11-25 00:00:00,Lojas Marisa: Roupas e Sapatos,SHOPPING,366620,2185380,0.16776029798021397,247136,2048942,0.12061639616934008
2021-11-25 00:00:00,Lojas Renner - Comprar Roupas,SHOPPING,1112172,5525691,0.2012729267706066,891021,5146151,0.1731431899297164
2021-11-25 00:00:00,McDonald’s: Cupons e Delivery,FOOD_AND_DRINK,841687,7149675,0.1177238126208534,718396,6036005,0.11901845674415445
2021-11-25 00:00:00,Mercado Livre: Compras Online,SHOPPING,20429164,73550264,0.2777578609371137,17195241,51465582,0.33411146501753347
2021-11-25 00:00:00,Netshoes: Loja de Esportes,SHOPPING,945938,4817353,0.1963605324334754,502447,5674671,0.08854204939810607
2021-11-25 00:00:00,Noverde: empréstimo em até 24h,FINANCE,12902,165753,0.0778387118181873,18613,234180,0.07948159535400119
2021-11-25 00:00:00,"Original - Pix, Digital, Cashback e Empréstimos",FINANCE,446460,1694399,0.2634916569237824,403898,1729378,0.23355102239070927
2021-11-25 00:00:00,pede.ai: delivery de comidas,FOOD_AND_DRINK,24565,166149,0.14784921967631465,20792,168585,0.123332443574458
2021-11-25 00:00:00,Ultragaz: Pedir botijão de gás,SHOPPING,160337,402047,0.3988016326449395,57866,248782,0.23259721362477992
2021-11-25 00:00:00,ViajaNet: Passagens Aéreas,TRAVEL_AND_LOCAL,9909,56682,0.17481740234995236,6116,53454,0.11441613349796087
2021-11-25 00:00:00,Voopter: Passagens aéreas,TRAVEL_AND_LOCAL,3078,19519,0.15769250473897228,3676,34708,0.10591218162959548
2021-11-25 00:00:00,Webmotors: comprar seminovos,OTHERS,101021,725103,0.13931951736511916,111298,734846,0.151457584310182
2021-11-25 00:00:00,Zattini: Loja de Roupas Online,SHOPPING,299786,1565984,0.19143618325602305,227416,1940428,0.11719888601896077
2021-11-26 00:00:00,99 Food: Entrega de Comida,FOOD_AND_DRINK,123319,1049135,0.11754350012152869,101364,1015487,0.09981811682473532
2021-11-26 00:00:00,99: Carro particular e Taxi,OTHERS,4870188,26130304,0.18638083965651528,4425319,22317182,0.19829201554210563
2021-11-26 00:00:00,abastece-aí: cashback no posto,OTHERS,287661,1505972,0.19101351153939117,223044,1734702,0.1285777038361632
2021-11-26 00:00:00,Asaas: Receba por Boleto e Pix,OTHERS,12331,67898,0.1816106512710242,10976,72459,0.15147876730288853
2021-11-26 00:00:00,Cartão de crédito Atacadão,FINANCE,310996,2017799,0.15412635252569756,264299,1307076,0.20220629863909978
2021-11-26 00:00:00,Cartão de crédito Carrefour,FINANCE,401683,2353917,0.1706445044578887,318549,2005164,0.15886431234552387
2021-11-26 00:00:00,Casas Bahia: Comprar Online,SHOPPING,2688972,10448244,0.2573611412597179,1258079,9242532,0.13611843594374357
2021-11-26 00:00:00,Catho: oportunidades e emprego,OTHERS,38684,268843,0.14389067225109078,39388,264831,0.148728811959325
2021-11-26 00:00:00,"Centauro: Loja de roupas, tênis, chuteira, calçado",SHOPPING,505273,2061567,0.24509171906612787,361262,2316167,0.15597407268128766
2021-11-26 00:00:00,Destinos CVC: pacotes e hotéis,TRAVEL_AND_LOCAL,22282,202322,0.11013137473927699,13436,251988,0.05331999936504913
2021-11-26 00:00:00,Época Cosméticos e Maquiagens,SHOPPING,118422,483133,0.24511262944158232,107205,819360,0.13083992384299942
2021-11-26 00:00:00,Extra: Loja Online e Ofertas,SHOPPING,812445,3930124,0.20672248509207344,466158,3572232,0.1304948838709244
2021-11-26 00:00:00,"Hurb: Hotéis, Resorts e Pacotes de Viagem",TRAVEL_AND_LOCAL,218477,1221309,0.17888757063118343,110505,1087293,0.10163313844566275
2021-11-26 00:00:00,iFood Delivery de Comida,FOOD_AND_DRINK,5309987,25007334,0.2123371887623047,3534231,23609442,0.14969565989742578
2021-11-26 00:00:00,Inter: conta digital completa,FINANCE,2681081,8505756,0.31520784278316943,2092007,7863894,0.2660268564149008
2021-11-26 00:00:00,"James Delivery: Entrega de Mercado, Farmácia e +",FOOD_AND_DRINK,29815,173549,0.17179586168747732,20120,200769,0.1002146745762543
2021-11-26 00:00:00,Loja C&A: Comprar roupa e mais,SHOPPING,453551,3264108,0.13895097833772657,254638,2382197,0.10689208323241109
2021-11-26 00:00:00,Lojas Marisa: Roupas e Sapatos,SHOPPING,374261,2206282,0.16963425346351918,252524,2026174,0.12463095469589483
2021-11-26 00:00:00,Lojas Renner - Comprar Roupas,SHOPPING,1168526,5572205,0.20970621145489085,820114,5093110,0.1610242072132744
2021-11-26 00:00:00,McDonald’s: Cupons e Delivery,FOOD_AND_DRINK,1197104,7418799,0.1613608887368427,808569,6025002,0.13420227910297788
2021-11-26 00:00:00,Mercado Livre: Compras Online,SHOPPING,20977333,73805893,0.2842230091301788,16859436,52208744,0.3229236083518883
2021-11-26 00:00:00,Netshoes: Loja de Esportes,SHOPPING,1045276,4882887,0.21406925861687973,755846,5674610,0.1331978761536035
2021-11-26 00:00:00,Noverde: empréstimo em até 24h,FINANCE,12469,166570,0.07485741730203518,18612,233248,0.07979489641926191
2021-11-26 00:00:00,"Original - Pix, Digital, Cashback e Empréstimos",FINANCE,448522,1690323,0.26534691890248197,448019,1726503,0.25949506024605806
